CODGEO;P22_POP0014;P22_POP1529;P22_POP3044;P22_POP4559;P22_POP6074;P22_POP7589;P22_POP90P;P16_POP;P11_POP;C22_MENPSEUL;C22_MENFAM;C22_COUPAENF;C22_FAMMONO;C22_COUPSENF;P22_ACT1524;P22_ACT2554;P22_ACT5564;P22_CHOM1524;P22_CHOM2554;P22_CHOM5564;SNEMM_23;ENCTOT25;ENCTOT24;ENCTOT23;ENCTOT22;ENCITOT25;ETCTOT25;HT26;CPG26;VV26;RT26;AJCS26;ELECTEURSLP2024;BPE_2024_B105;BPE_2024_B201;BPE_2024_C201;BPE_2024_C301;BPE_2024_D307
01065;354.36170932576;235.835671214335;347.166850111716;436.703006319721;359.362601816263;140.544540355892;10.0256208563126;1767.0;1694.0;204.324913269849;605.322294217046;259.582696425581;75.0452360083604;270.694361783105;61.1798980146445;684.137411430114;178.217171095482;7.24803529811067;38.653539471555;6.4088032366185;;17.0;16.0;27.0;19.0;15.0;19.0;1.0;0.0;0.0;0.0;0.0;1420.0;0.0;0.0;0.0;0.0;1.0
01066;19.6179775280899;11.9887640449438;18.5280898876405;21.7977528089888;19.6179775280899;5.4494382022472;0.0;71.0;74.0000000000002;18.1875;30.3125;12.125;6.0625;12.125;4.35955056179776;26.1573033707866;7.62921348314608;0.0;1.08988764044944;4.35955056179776;;2.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;0.0;0.0;0.0
01067;50.1503686984257;42.7623878992253;53.7178357821436;76.4778733828107;31.789840942395;8.10169329500017;0.0;253.0;261.0;30.7734560338356;76.2527882363401;44.226339699814;0.0;32.026448536526;16.8828150057678;112.244168353996;27.1953375587297;1.07281189488582;6.14634915481206;2.10365144121242;;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0;0.0
01068;116.928076139881;112.70741077835;137.688387440817;158.946335533698;127.415369009937;68.2678621608676;33.0465589364501;784.999999999999;740.999999999999;128.119144883937;204.695548914921;80.7387486537326;24.2539951983434;104.166462076213;48.2357550585192;263.832785867982;59.1441060903896;13.2860056976865;22.1450324684807;5.05532226786886;;5.0;12.0;9.0;13.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;576.0;0.0;0.0;0.0;0.0;0.0
01069;281.416987218648;203.720235031883;295.46486441123;342.681852605267;314.447755536895;79.2881689933318;0.980136202745614;1531.99999999999;1446.99999999999;203.604298769908;473.37487215322;191.002057404053;48.8063932881235;233.566421461044;65.9057223904749;563.704225994645;149.018063676553;8.87302493524071;27.5585478767333;11.754297913567;;16.0;17.0;24.0;16.0;11.0;21.0;0.0;0.0;0.0;0.0;0.0;1179.0;0.0;0.0;0.0;0.0;0.0
01071;1253.25435632734;912.871950083241;1340.19952304521;1221.07490301811;632.06488120885;199.499661139039;11.0347251782173;4836.0;4167.0;616.74764381095;1646.51958080647;835.047671827486;260.156005905935;560.579504535597;204.956495240007;2448.62720062124;494.371997701325;28.3008975257379;146.081278280108;45.7943232769304;2470.46398466027;94.0;75.0;59.0;61.0;78.0;100.0;0.0;0.0;0.0;0.0;0.0;2837.0;2.0;0.0;0.0;1.0;1.0
01072;605.630172844818;468.069202114599;596.095620734191;676.329910563029;582.735250468529;310.040928234585;67.0989150402482;3138.0;2838.0;461.275631822953;944.267836013357;337.457439088381;186.305873788037;425.808110234564;124.450544286948;1155.7175086356;250.596600945876;16.9804237101909;57.6906936502621;15.4003812958773;2609.39660240233;24.0;35.0;42.0;46.0;17.0;35.0;0.0;0.0;0.0;0.0;0.0;2507.0;1.0;1.0;1.0;0.0;1.0
01073;155.66434539906;108.582196499048;180.217005142064;200.458670658879;252.591551780282;120.0486567;10.4375738206669;1012.0;954.0;134.595056007502;339.48607689035;107.209550906017;47.0063612120949;189.855280422919;34.3554969327158;319.645460367035;98.9047490091791;2.7411262083331;13.9549980976699;9.43893259771379;;13.0;10.0;21.0;13.0;9.0;17.0;0.0;0.0;0.0;0.0;0.0;915.0;0.0;0.0;0.0;0.0;0.0
01074;509.0;405.0;479.0;513.0;381.0;202.0;55.0;2406.0;2365.0;398.231083844581;695.60327198364;322.617586912065;126.022494887525;246.963190184049;150.0;932.0;184.0;24.0;57.0;7.0;2160.50036929262;36.0;31.0;29.0;38.0;24.0;38.0;0.0;0.0;0.0;0.0;0.0;1699.0;1.0;1.0;0.0;0.0;1.0
01075;291.512821407718;234.727512065738;302.514694179715;325.270773843269;218.348861079849;59.4249011093253;4.20043631438878;1296.0;1156.0;132.148677563084;445.91704603265;202.573783462767;62.9126374068767;180.430625163006;93.116667015847;568.76027590329;125.54109651273;12.2859042323311;31.6043759928123;7.36436840595247;;23.0;23.0;24.0;21.0;18.0;28.0;0.0;1.0;0.0;0.0;0.0;1043.0;0.0;0.0;0.0;0.0;0.0
01076;9.84496124031008;7.87596899224806;21.6589147286822;26.5813953488372;41.3488372093023;18.7054263565892;0.984496124031008;137.0;133.0;45.3571428571429;31.75;13.6071428571429;0.0;18.1428571428572;2.95348837209302;34.4573643410853;11.8139534883721;1.96899224806202;1.96899224806202;1.96899224806202;;3.0;5.0;1.0;1.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;126.0;0.0;0.0;0.0;0.0;0.0
01077;34.0;20.0;36.0;33.0;46.0;15.0;1.0;193.0;175.0;42.6923076923077;47.4358974358974;18.974358974359;0.0;28.4615384615384;6.0;67.0;9.0;1.0;6.0;0.0;;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0
01078;337.670234732659;199.601246492263;363.34190543948;361.135248264472;215.747527544434;105.225100842375;45.2787366843137;1450.0;1268.00000000001;187.754685473388;459.176947320036;258.088663834437;20.5731146114035;180.515168874196;44.884780304922;648.749049318495;123.396933126099;8.11922152807905;36.8100659674626;8.1993262527239;;18.0;12.0;14.0;18.0;15.0;19.0;0.0;0.0;0.0;0.0;0.0;821.0;0.0;0.0;0.0;0.0;0.0
01079;157.288521845223;72.5491364040467;117.493883493711;158.394621456179;164.588712286551;108.467688110369;47.2174364039207;825.000000000002;771.0;114.929931130571;203.440301165335;78.1455372940232;41.7536415745263;83.5411222967857;27.593687187598;217.660657012392;60.3206669230495;5.11035697267575;15.3295416423881;1.02095040032088;;10.0;7.0;13.0;9.0;9.0;12.0;0.0;1.0;0.0;0.0;0.0;576.0;0.0;0.0;0.0;0.0;1.0
01080;130.319758130701;74.0890170356208;113.662087701091;142.528093278743;128.021191477693;58.5670410045974;7.81281137155314;656.999999999999;713.0;97.0970663938434;196.863686178512;79.3642078183989;24.5662937132629;92.9331846468503;28.5952137934854;215.970757512591;63.7156663060693;2.94991865968847;17.7444216558775;0.978420094919921;;10.0;6.0;3.0;9.0;10.0;12.0;0.0;1.0;0.0;0.0;0.0;546.0;0.0;0.0;0.0;0.0;0.0
01081;115.818995367418;105.167510919564;125.189905080361;170.283377817525;133.808246364979;44.8534497035048;13.8785147466466;729.0;676.0;150.685707835979;197.301855783796;72.4517228441139;42.2068440802987;82.6432888593835;27.8902900769604;258.336978379011;75.4845508685387;1.90136145600224;28.7855597860133;2.09757015893398;;10.0;4.0;6.0;10.0;9.0;12.0;0.0;1.0;0.0;0.0;0.0;526.0;0.0;0.0;0.0;0.0;0.0
01082;136.591507471689;85.242331660554;118.537129893572;124.003329320045;94.5637900063316;34.1609523106133;1.90095933719449;633.0;627.0;77.027043556836;160.882367024432;80.4369673182972;15.2498820351099;65.1955176710252;17.6910062864902;181.910793478925;57.6953463129268;2.10140107540712;5.27788919535056;1.98015944793518;;4.0;4.0;2.0;8.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;384.0;0.0;0.0;0.0;0.0;0.0
01083;219.0;156.0;226.0;248.0;135.0;51.0;6.0;898.0;810.0;95.0;315.0;175.0;40.0;100.0;52.0;434.0;86.0;3.0;22.0;6.0;;19.0;17.0;22.0;15.0;10.0;20.0;1.0;0.0;0.0;0.0;0.0;821.0;0.0;0.0;0.0;0.0;0.0
01084;239.673047837543;117.817924930716;210.806577729549;177.386794927602;138.674110115914;52.5227094354189;6.11883502325618;833.0;713.000000000003;76.1887699765779;284.526467312505;151.136202368418;20.5926918246089;112.797573119478;35.8468712003975;375.042242056695;47.681068992067;2.04260009710815;19.6002626803173;5.12513061728931;;15.0;11.0;14.0;22.0;14.0;20.0;0.0;0.0;0.0;0.0;0.0;652.0;0.0;0.0;0.0;0.0;0.0
01085;76.0;51.0;94.0;79.0;64.0;25.0;2.0;387.0;357.0;27.9285714285715;121.02380952381;69.8214285714287;4.65476190476191;46.5476190476191;18.0;160.0;34.0;0.0;4.0;1.0;;7.0;3.0;1.0;1.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;304.0;0.0;0.0;0.0;0.0;0.0
01087;46.0775115015304;41.3688811744261;49.1417869527596;67.6816606584337;44.3761159487012;29.4142938914575;1.93974987269177;285.0;288.999999999999;36.6390094042576;80.3267964297656;29.0162059254882;14.3207674913328;41.8625372209207;11.0688325764104;93.1212544093026;28.7222659205749;2.03229040785257;7.05234425423087;0.985019974492595;;4.0;5.0;4.0;1.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;216.0;0.0;0.0;0.0;0.0;0.0
01088;162.629946227869;131.633272079169;180.120358436244;239.092807506073;170.884619295119;34.1693514835138;6.46964497201289;922.999999999996;913.0;95.9322499170966;288.425395541362;125.118219130176;18.8757570176051;149.260088926537;41.8564941924438;340.08567955285;129.748920258033;3.82130785835552;12.3932463621469;8.39666892286171;;17.0;19.0;7.0;22.0;12.0;19.0;0.0;0.0;0.0;0.0;0.0;797.0;0.0;0.0;0.0;0.0;0.0
01089;582.394294996667;325.695991897143;544.270274475903;514.987885456438;318.400619092149;107.070233244506;15.1807008371937;2080.0;1830.00000000001;191.815162743521;728.427503484717;386.086039276481;70.2068811292449;277.368778534464;99.3810481559443;962.61181503681;149.818230036584;18.1625853359002;52.35515057846;10.7901345009555;2312.79208804963;41.0;40.0;26.0;38.0;34.0;48.0;1.0;0.0;0.0;0.0;0.0;1524.0;0.0;0.0;0.0;0.0;0.0
01090;75.8078587702654;46.2206591812475;60.6996524377945;66.6900874791255;80.8398462491114;24.6255423487756;3.11635353368031;332.999999999999;352.000000000002;51.3609139360918;104.621357074787;39.0491392003896;9.95481666809082;55.6174012063066;17.9499922605293;115.308469560833;25.4237480076756;0.991017347383371;9.04872526868275;2.01362898123264;;4.0;5.0;5.0;11.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0;0.0
01092;353.955646060789;249.558815235345;309.739634292295;366.450223549066;272.493232947571;114.283348079414;8.51909983551668;1574.0;1583.0;151.159115437621;497.596578674008;215.009594411794;90.1964005772544;197.42952084477;78.944105315792;648.511654121976;99.9778496636471;13.4984046064973;26.0656080152418;9.46143384847051;;22.0;21.0;17.0;22.0;19.0;26.0;0.0;0.0;0.0;0.0;0.0;1287.0;0.0;0.0;0.0;0.0;0.0
01093;755.093332375733;831.237235384533;824.447580336936;927.224920370385;993.234931610452;675.137897978745;147.624101943218;4886.00000000001;4940.0;1016.92861318186;1428.59220866448;494.89975046497;239.637255616444;694.055202583067;304.350450963638;1611.14763078312;364.814882986951;42.4630549290592;132.048003641077;27.069165350062;2427.78725017388;79.0;73.0;78.0;75.0;44.0;103.0;3.0;1.0;0.0;0.0;0.0;3874.0;2.0;0.0;2.0;0.0;1.0
01094;122.913356142723;96.2185623739424;134.36931044136;189.005334050648;142.661250519714;55.3028185918157;5.52936787979622;750.0;697.0;85.9935980590974;233.332415892873;99.945641997179;6.18025650489812;127.206517390796;24.167424915;265.496282993525;102.03082706365;4.56922533890975;16.3992668214555;6.82413630664847;;4.0;5.0;6.0;1.0;4.0;5.0;0.0;1.0;0.0;0.0;0.0;572.0;0.0;0.0;1.0;0.0;0.0
01095;135.0;137.0;131.0;189.0;168.0;57.0;5.0;805.0;784.0;125.304878048781;235.573170731707;110.268292682927;20.0487804878049;105.256097560976;48.0;277.0;74.0;5.0;20.0;6.0;;8.0;13.0;13.0;5.0;8.0;10.0;0.0;1.0;0.0;0.0;0.0;565.0;0.0;0.0;0.0;0.0;0.0
01096;227.520182224261;138.038776647361;220.234752810618;196.097707934782;200.021615370822;67.7809313427946;7.30603366935994;1006.0;943.0;98.1026607721364;332.938621484713;160.355767419114;14.4937882079951;158.089065857604;47.4577252915486;393.731576620948;89.8698811506298;4.88863350527416;19.3523327911174;4.66833634370027;;12.0;12.0;17.0;18.0;8.0;14.0;0.0;0.0;0.0;0.0;0.0;802.0;0.0;0.0;0.0;0.0;0.0
01098;230.296118277056;156.431473910685;211.9110711439;235.552883714792;219.305158865044;100.71192283709;10.7913712514344;1079.0;950.000000000001;127.418106280587;344.197981865419;142.160823326086;52.7972500412674;149.239908498065;35.464632471694;381.959990502167;101.974856258639;10.5621259654559;23.3931046987577;7.54951632969326;;9.0;12.0;12.0;20.0;7.0;13.0;0.0;0.0;0.0;0.0;0.0;775.0;1.0;0.0;0.0;0.0;0.0
01099;303.341387853648;220.568611133258;342.517426720374;367.377022643185;253.119236418718;101.990751339834;24.0855638909832;1513.0;1520.0;234.844950338784;470.770527435833;191.643704942292;85.3517213211569;198.660314453725;68.4882436550098;663.207782510037;120.555840006277;11.1959866710561;35.5733518365187;9.3535697785526;;15.0;23.0;18.0;19.0;15.0;17.0;0.0;1.0;0.0;0.0;0.0;1274.0;0.0;0.0;0.0;0.0;0.0
01100;17.8625954198473;10.9160305343511;13.8931297709924;33.7404580152672;30.7633587786259;20.8396946564885;1.98473282442748;136.0;159.0;45.2173913043478;33.9130434782609;11.304347826087;5.65217391304348;16.9565217391304;7.93893129770992;31.7557251908397;9.9236641221374;4.9618320610687;2.97709923664122;0.99236641221374;;2.0;3.0;2.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;126.0;0.0;0.0;0.0;0.0;0.0
01101;26.4671052631579;17.6447368421053;29.4078947368421;39.2105263157895;27.4473684210526;7.8421052631579;0.980263157894737;153.0;160.0;24.8333333333333;44.7;19.8666666666667;0.0;24.8333333333333;1.96052631578947;62.7368421052632;22.546052631579;0.0;0.0;0.0;;2.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;0.0;0.0
01102;192.051756835192;150.789508509245;210.562898733284;210.708506163927;162.968519991528;46.5588134687007;7.35999629812526;956.999999999997;938.0;98.2689963391895;294.470992908378;169.030247457579;9.2919070704296;116.14883838037;50.4178291820669;398.623576346984;70.9666250368999;5.06975670182152;15.7920817365556;4.7514333660978;;11.0;10.0;4.0;7.0;6.0;12.0;0.0;0.0;0.0;0.0;0.0;719.0;0.0;0.0;0.0;0.0;0.0
01103;562.266167270039;356.573249385321;662.387343784416;458.952308074574;178.532564755259;76.1520173947815;6.13634933561055;1643.0;1268.99999999999;215.651592320462;674.340837582164;373.900736313759;57.5375744595996;242.902526808805;74.6881037327083;1113.85163401248;119.723667464198;12.7605748060107;70.1910712801503;7.29233569077798;;35.0;26.0;21.0;11.0;27.0;41.0;0.0;0.0;0.0;0.0;0.0;1085.0;0.0;0.0;0.0;0.0;0.0
01104;73.0;72.0;84.0;95.0;81.0;28.0;3.0;460.0;449.0;68.3908045977012;117.241379310345;53.7356321839081;19.5402298850575;48.8505747126437;23.0;174.0;33.0;0.0;8.0;4.0;;4.0;3.0;3.0;5.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;361.0;0.0;0.0;0.0;0.0;0.0
01105;435.935839459228;320.425513670347;438.847167736314;448.264114567687;240.659041150062;87.7856760934117;14.0826473229494;1606.0;1346.99999999999;146.445899865263;614.679052660459;326.730144711311;38.0858281342613;249.863079814887;93.4122862631956;822.051877037372;167.03797790356;9.76867714044735;42.3472121060792;7.59120295180902;;45.0;32.0;34.0;32.0;31.0;48.0;0.0;0.0;0.0;0.0;0.0;1421.0;0.0;0.0;0.0;0.0;0.0
01106;36.1731843575419;26.3966480446927;27.3743016759776;38.1284916201117;19.5530726256983;26.3966480446927;0.977653631284916;170.0;172.0;29.1666666666667;48.6111111111111;29.1666666666667;4.86111111111111;14.5833333333333;4.88826815642458;61.5921787709497;9.77653631284916;1.95530726256983;4.88826815642458;0.977653631284916;;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;0.0;0.0
01107;31.0;10.0;28.0;34.0;28.0;13.0;0.0;135.0;137.0;29.7931034482759;39.7241379310345;14.8965517241379;0.0;24.8275862068966;0.0;52.0;14.0;0.0;2.0;2.0;;2.0;2.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0
01108;223.147200432319;156.387958903114;238.380601601119;227.409930161467;231.230181377061;168.127933477407;49.3161940475133;1187.0;1160.0;220.502134158529;340.828412760809;123.874506992339;65.7912614677919;151.162644300678;53.9989367676215;408.606756356418;79.8908653123013;9.4139872496572;21.8911562588906;5.77893353210765;;20.0;12.0;6.0;11.0;19.0;21.0;0.0;0.0;0.0;0.0;0.0;952.0;0.0;0.0;1.0;0.0;1.0
01109;531.117878839128;376.312868504225;592.901719038619;453.198064153275;224.439685995591;77.7965260539346;4.23325741523173;2223.0;1979.00000000001;293.80876567853;627.673825049898;368.62375903109;92.4226939280037;166.627372090805;128.704349632052;1000.35829010862;127.058607383873;11.0303980276049;98.3281297786013;12.4614693751539;2372.24516833627;39.0;31.0;32.0;20.0;32.0;49.0;0.0;0.0;0.0;0.0;0.0;1355.0;0.0;0.0;0.0;0.0;1.0
01110;27.3333333333333;24.1794871794872;29.4358974358974;29.4358974358974;45.2051282051281;6.3076923076923;2.1025641025641;131.0;112.0;25.625;41.0;25.625;10.25;5.125;4.2051282051282;54.6666666666666;16.8205128205128;2.1025641025641;5.25641025641025;2.1025641025641;;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;127.0;0.0;0.0;0.0;0.0;0.0
01111;28.8484848484848;14.4242424242424;28.8484848484848;28.8484848484848;24.7272727272727;9.27272727272727;1.03030303030303;120.0;102.0;20.9230769230769;41.8461538461538;15.6923076923077;5.23076923076923;20.9230769230769;3.09090909090909;50.4848484848485;10.3030303030303;1.03030303030303;1.03030303030303;0.0;;6.0;5.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;129.0;0.0;0.0;0.0;0.0;0.0
01112;109.033123359104;79.9046981443201;118.703595308082;96.6837143898227;55.5523594448547;13.1015964875914;4.02091286622565;414.000000000001;405.999999999998;35.9495685517919;146.581883657754;84.3119134630788;20.7898788361016;41.4800913585735;24.5726870594857;210.503298968914;37.4580134044367;4.0984800963493;8.24652800366283;3.02042275591402;;10.0;6.0;6.0;2.0;9.0;11.0;0.0;0.0;0.0;0.0;0.0;292.0;0.0;0.0;0.0;0.0;0.0
01113;173.546195165818;117.531056652683;168.920948792234;169.217714941852;124.008323396781;51.6642359743339;10.111525076298;825.0;762.999999999999;105.305332382829;236.020763837846;121.804701288005;9.93183152607314;104.284231023768;39.8239116918273;311.013844919746;76.350438006119;3.98412969471754;24.8939738568832;8.00707956972024;;9.0;8.0;10.0;12.0;8.0;12.0;0.0;0.0;0.0;0.0;0.0;583.0;0.0;0.0;0.0;0.0;0.0
01114;138.601578971124;69.8971940373591;145.586040828178;100.407058089231;112.521718157435;75.6048122927146;33.3815976239588;620.0;539.0;65.5461928562111;182.89887414917;89.6340522369327;24.8576722599198;68.4071496523176;9.98855026629646;236.779918881506;40.1597275635388;0.0;27.4588790400384;2.92103347950426;;5.0;7.0;6.0;7.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;400.0;0.0;0.0;0.0;0.0;0.0
01115;290.0;216.0;318.0;281.0;170.0;75.0;7.0;1331.0;1200.0;190.280442804428;395.583025830258;185.273062730627;35.0516605166052;180.265682656827;74.0;567.0;103.0;7.0;25.0;3.0;;16.0;21.0;10.0;16.0;13.0;18.0;0.0;0.0;0.0;0.0;0.0;997.0;1.0;0.0;0.0;0.0;0.0
01116;99.1144008295785;33.1817867229913;98.408000509797;89.1884663441104;104.517203650224;62.5293860348537;2.06075590844557;500.000000000001;537.999999999999;80.3944640347464;151.38330211071;33.9182080622074;40.0126635691041;77.4524304793983;10.6883896943355;157.846754047763;37.4944450946828;2.85120868802578;13.9440354167519;6.14385827134846;;8.0;6.0;7.0;4.0;6.0;8.0;0.0;0.0;0.0;0.0;0.0;417.0;0.0;0.0;0.0;0.0;0.0
01117;44.1059602649007;11.7615894039735;33.3245033112583;23.523178807947;23.523178807947;11.7615894039735;0.0;146.0;144.0;13.875;41.625;23.125;0.0;18.5;4.90066225165563;51.9470198675497;11.7615894039735;2.94039735099338;3.9205298013245;0.0;;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;122.0;0.0;0.0;0.0;0.0;0.0
01118;228.640873000826;159.192650139787;282.971674774301;286.421057613965;221.893158190214;108.870603407261;27.0099828736464;1255.0;1190.0;158.970348003815;335.381039025724;153.573832618077;62.5192067297019;119.287999677945;63.9759281227022;437.323147527511;123.077694370683;7.9069188213054;17.6697429364096;2.91772382634972;;15.0;12.0;8.0;18.0;12.0;19.0;0.0;0.0;0.0;0.0;0.0;812.0;0.0;0.0;0.0;0.0;0.0
01121;21.1826086956521;18.1565217391304;15.1304347826086;32.2782608695651;22.191304347826;6.05217391304346;1.00869565217391;113.0;121.0;15.1304347826087;35.304347826087;15.1304347826087;5.04347826086957;15.1304347826087;4.03478260869564;45.391304347826;16.1391304347826;1.00869565217391;5.04347826086955;2.01739130434782;;0.0;4.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;0.0;0.0;0.0
01123;229.0;147.0;204.0;286.0;198.0;95.0;6.0;1118.0;1064.0;98.728813559322;365.296610169491;167.838983050847;29.6186440677966;172.775423728814;39.0;428.0;96.0;4.0;24.0;6.0;;24.0;17.0;16.0;17.0;20.0;25.0;0.0;1.0;0.0;0.0;0.0;922.0;0.0;0.0;0.0;0.0;0.0
01124;134.633010035659;97.135217622741;131.408524217001;147.14818380401;125.669413541398;61.9050538139311;6.10059696525939;662.000000000001;644.0;109.838039749915;215.828571815114;86.5320011714628;30.9134641650666;103.458080620607;30.0795055081055;263.319310766992;54.6094247074177;4.99766902547311;25.0009796133453;3.05535868124169;;12.0;8.0;7.0;7.0;9.0;13.0;0.0;0.0;0.0;0.0;0.0;509.0;0.0;0.0;0.0;0.0;0.0
01125;111.946198383316;76.8913191326305;116.011406100254;134.185223190122;100.100379799667;43.6207182763705;4.24475511764065;625.0;612.000000000002;102.715588309207;168.319732672326;67.7543880020774;14.2920226889984;86.2733219812497;12.4968550611534;232.560468281897;37.7822374859309;4.57751149648946;20.7451228184271;7.01973687791675;;8.0;6.0;8.0;10.0;8.0;10.0;0.0;0.0;0.0;0.0;0.0;453.0;0.0;0.0;0.0;0.0;1.0
01127;83.2002358363585;61.0704424172149;84.5114242748278;120.549855239776;97.7013516447101;61.2072346037528;4.75945598335988;505.0;507.0;74.4867728774448;156.665409903557;71.8966510986798;18.8776692163562;65.8910895885207;27.1550737418509;175.293843136131;40.3698397681064;4.85396489487865;13.5407989499019;4.82265294140783;;8.0;6.0;0.0;7.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;390.0;0.0;0.0;0.0;0.0;0.0
01128;55.6094962470557;39.4159353490696;54.3917731733089;60.7074263988035;49.9835827790808;31.838094398193;1.05369165448777;309.999999999999;275.000000000001;44.7990239944255;87.4193264620139;39.6972048223197;9.54442432793884;38.1776973117554;13.5326267883755;102.32142556979;24.2972608686604;2.94720558268157;15.3828620162999;1.05369165448777;;2.0;7.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;226.0;0.0;0.0;0.0;0.0;0.0
01129;75.8268546807314;26.1683042617072;74.9773300503357;46.2969010664784;65.9955779949185;20.8850604346497;5.8499715111788;263.0;266.0;28.2811425130927;96.1645246605887;47.1145987449189;5.06687303994495;43.9830528757249;6.21319599460658;104.155750596116;27.5354868209092;1.04169579861356;5.13452139891824;3.0881085987659;;7.0;6.0;4.0;3.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;233.0;0.0;0.0;0.0;0.0;0.0
01130;516.0;343.0;520.0;472.0;416.0;115.0;11.0;2263.0;2107.0;230.771488469602;722.415094339622;356.190775681342;50.167714884696;316.056603773585;141.0;924.0;166.0;17.0;36.0;12.0;2813.90225586801;29.0;24.0;30.0;15.0;24.0;30.0;0.0;0.0;0.0;0.0;0.0;1811.0;0.0;0.0;0.0;0.0;0.0
01133;59.1820969038614;46.7241166215995;64.1788005062574;91.5498642589879;91.7323135862912;26.4613450247384;4.17146309826462;392.999999999999;376.000000000001;53.6576802655497;125.29738955352;48.0556750165078;9.51737751650988;72.0922669012115;14.576816985406;131.293306910372;40.7605357224963;0.931137924072117;12.3977301468575;3.96588753132838;;5.0;2.0;8.0;3.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;311.0;0.0;0.0;0.0;0.0;0.0
01134;336.0;249.0;349.0;393.0;380.0;123.0;14.0;1734.0;1722.0;182.707520891365;583.649025069637;253.760445682451;40.6016713091922;289.286908077994;87.0;661.0;155.0;5.0;44.0;11.0;;25.0;18.0;20.0;16.0;16.0;27.0;0.0;0.0;0.0;0.0;0.0;1349.0;0.0;0.0;0.0;0.0;0.0
01135;546.524356915017;340.703419697602;552.372785407274;530.220341502442;287.062493828841;92.5541026304531;4.56250001837206;2126.0;1913.0;256.9042304919;685.896600081153;371.685809107136;56.1264234090731;258.084367564944;93.5158479062466;989.475718808605;214.593525704351;7.61835775925809;60.564212155033;17.5442182126078;2382.09210637127;33.0;27.0;24.0;24.0;27.0;42.0;2.0;0.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0
01136;190.651297415548;157.3717609663;184.740002640903;202.529820459805;152.305563957302;56.9451967120973;6.45635784804216;854.999999999997;827.999999999999;71.1887679596947;302.937896403452;150.621267116289;21.729761343694;130.586867943469;57.3970746998219;361.540775414402;57.8051282758544;7.48132804599912;27.6424653383367;4.29046318647036;;14.0;10.0;13.0;9.0;11.0;15.0;0.0;0.0;0.0;0.0;0.0;682.0;0.0;0.0;0.0;0.0;0.0
01138;676.313579669329;499.522588878184;610.459916793441;683.728108780454;616.438387660615;296.55323288864;32.9841853293344;3517.0;3324.99999999999;628.479420390278;942.332538385335;358.286183236096;130.313411818406;463.564108949599;166.774560700423;1114.03192038148;249.446779326967;32.6034862692319;126.117945007761;34.7817706894339;2513.17200633379;48.0;41.0;39.0;46.0;38.0;57.0;0.0;1.0;0.0;0.0;0.0;2303.0;2.0;0.0;1.0;0.0;1.0
