CODGEO;P22_POP;P16_POP;SUPERF;NAIS1621;DECE1621;P22_MEN;NAISD24;DECESD24;P22_LOG;P22_RP;P22_RSECOCC;P22_LOGVAC;P22_RP_PROP;NBMENFISC21;PIMP21;MED21;TP6021;P22_EMPLT;P22_EMPLT_SAL;P16_EMPLT;P22_POP1564;P22_CHOM1564;P22_ACT1564;ETTOT24;ETAZ24;ETBE24;ETFZ24;ETGU24;ETOQ24;ETTEF124;ETTEFP1024
25150;294;285;4.58;17;8;111.692877134986;4;1;119.825108539945;111.692877134986;3.04958677685949;5.08264462809915;102.575235712359;108;s;23970;s;9.06242930601563;6.0136489484441;9.11295027143755;183.476299120747;12.1549629529799;142.899591248068;3;0;0;1;0;2;3;0
25151;140;127;5.38;7;5;51;1;1;56;51;3;2;46;47;s;25550;s;15.9874364342458;9.03938448619388;20.9120870120926;103;5;83;5;1;2;0;1;1;4;0
25152;143;143;7.68;12;1;50.8444444444445;0;0;56.6020202020202;50.8444444444445;2.87878787878788;2.87878787878788;36.0148148148148;40;s;26190;s;75.2962047284611;72.1609087602126;54.9938865206827;91.0962962962964;4.23703703703704;79.4444444444445;12;0;1;1;9;1;8;3
25153;140;130;1.98;7;5;62.1052631578948;2;1;70.5758513931889;62.1052631578948;2.11764705882352;6.35294117647056;44.2105263157895;60;s;28710;s;33.4274696509772;30.3503122442694;29.0369078017886;82.1052631578949;4.21052631578948;64.2105263157896;7;0;1;1;4;1;5;2
25154;253;269;6.41;19;11;127.39048513115;3;3;148.648153842806;127.39048513115;9.11042944785279;12.1472392638037;84.6946923946324;116;s;23860;s;42.1327877063113;31.5622249929399;52.0683976025174;158.496206886194;11.3268890834869;115.66488984499;9;2;2;2;1;2;9;0
25155;292;315;14.56;14;12;130.422101442182;0;0;165.556976201335;130.422101442182;11.0423892100193;24.092485549133;93.7193519751313;128;s;23690;s;294.287514193666;265.247444692777;243.271810602889;175.037815156717;9.04493787449688;141.509168889463;13;1;4;3;4;1;9;4
25156;1161;1231;22.55;66;63;513.259710499549;6;9;669.043344341435;513.259710499549;26.9625520110957;128.821081830791;359.179493514838;518;s;20050;s;995.803531764633;936.284051334162;929.847191707054;679.081248056091;63.8226103428722;518.021676745615;50;3;8;7;21;11;34;13
25157;1317;1312;22.5;98;50;593.664289480477;13;5;660.288208055541;593.664289480477;32.1632710362376;34.460647538826;417.433709701349;562;s;31230;s;223.369727200696;148.370890712856;269.492428737094;851.569770232564;38.9717564386834;709.406794620693;41;3;5;8;19;6;36;2
25159;1215;1300;7.66;59;82;613.587973482976;7;7;686.939541394451;613.587973482976;6.5828330176965;66.7687348937788;410.798736363743;592;s;22690;s;400.867472008844;354.407413847465;393.259178190755;696.759813040856;54.5373181350939;547.941450238465;33;0;3;4;22;4;24;4
25160;770;731;17.58;49;30;309.461334218241;8;4;335.350731893479;309.461334218241;15.5336386051428;10.3557590700952;265.611924871813;311;s;33650;s;69.547829962728;40.4233411222613;83.7223812638502;499.462483232714;14.406837179004;428.564475705819;12;3;0;2;4;3;9;2
25161;24;34;4.31;0;1;11.4268444359102;1;0;13.0935111025768;11.4268444359102;1.66666666666667;0;9.42986667306744;s;s;s;s;7.22511247649657;3.09552592734832;11.2455366891074;14.6686814914382;0;12.5731555640899;3;1;0;0;1;1;3;0
25162;214;199;2.25;15;7;85.8018867924527;1;2;91.9323215750614;85.8018867924527;0;6.13043478260868;74.6981132075471;76;s;24890;s;41.0495462399617;33.0917893280161;43.5389522789814;142.330188679245;3.02830188679245;109.018867924528;9;0;2;1;5;1;5;2
25163;94;108;6.42;5;5;42.7272727272728;1;2;51.3939393939395;42.7272727272728;5.05555555555555;3.61111111111111;35.2500000000001;s;s;s;s;8.41016286217419;4.13743558944691;7.05823727407451;53.409090909091;2.13636363636364;37.3863636363637;6;2;0;0;3;1;6;0
25164;146;144;5.38;11;6;66;1;0;76;66;2;8;48;61;s;24530;s;25.3503454457632;14.8342344478608;12.9790706517509;84;8;73;3;0;0;2;0;1;2;1
25166;82;77;3.22;7;5;34.6478873239437;1;0;41.0923317683882;34.6478873239437;3.68253968253969;2.76190476190477;30.0281690140845;s;s;s;s;7.89448974549049;0.964912280701754;9.33383338802682;53.1267605633803;0;45.0422535211268;4;2;0;0;1;1;3;0
25170;1387;1222;2.4;87;72;570.508051262387;6;12;618.722906304237;570.508051262387;10.4814902264891;37.7333648153608;470.977012013496;556;s;24560;s;123.832180276666;95.0600501040288;114.466352041674;811.721509439327;63.0505476537438;624.449526947357;22;0;3;6;9;4;15;5
25171;105;108;3.61;4;2;46.6666666666666;1;1;52.8654244306418;46.6666666666666;1.54968944099379;4.64906832298137;33.9393939393939;s;s;s;s;7.48018014629843;4.18026818195017;7.71423594723709;62.5757575757575;2.12121212121212;53.030303030303;1;0;0;0;0;1;1;0
25172;242;205;5.31;16;10;103.095520003333;2;3;113.000822694585;103.095520003333;2.20117837583376;7.70412431541816;90.5332275112588;104;s;24350;s;36.8777115040985;25.0844749518802;37.1468158929053;148.912412260551;4.80641886895145;126.873688189801;5;1;1;1;1;1;3;1
25173;148;158;4.47;7;14;73;0;0;90;73;9;8;64;76;s;24530;s;23.2691481830247;12.2631982632104;24.9984591688944;98;3;80;6;2;0;1;1;2;5;0
25174;247;248;7.7;19;13;110.646360134848;0;0;122.429428917917;110.646360134848;4.53194953194954;7.25111925111927;96.2760121555724;108;s;29490;s;27.9266834790631;13.1167215707769;29.1813849980582;140.163686051566;7.03014730980636;119.752764502377;4;2;0;0;1;1;4;0
25175;91;84;6.85;5;5;35;3;0;42;35;3;4;27;s;s;s;s;12.8961038961039;5.8961038961039;13.001745723419;51;6;43;3;2;0;0;0;1;3;0
25176;319;315;10.94;21;9;117.368991611804;2;2;144.193028414564;117.368991611804;13.9087598236534;12.9152769791068;98.3806278721905;124;s;26530;s;68.9296589521373;47.8562057610639;60.3484831245373;185.690354439845;15.9808513012731;148.629561855409;10;5;2;1;1;1;8;2
25177;148;152;10.28;14;16;64.1333333333334;2;1;80.5142857142857;64.1333333333334;6.14285714285712;10.2380952380952;54.2666666666667;66;s;22100;s;15.8299317242489;8.88195420707568;19.2983115456953;92.7466666666667;10.8533333333333;66.1066666666667;5;1;0;1;2;1;5;0
25178;121;141;9.6;6;4;47.8145161290322;2;2;59.8145161290322;47.8145161290322;1;11;33.1774193548387;46;s;21590;s;12.753941907898;4.93019578767358;9.54135338345865;64.4032258064516;3.90322580645161;55.6209677419355;5;4;0;0;0;1;4;0
25179;56;57;3.77;2;2;26.7826086956523;0;1;31.7826086956523;26.7826086956523;2.14285714285714;2.85714285714286;23.1304347826088;s;s;s;s;4.86956521739132;1.21739130434783;0.95;36.5217391304349;2.43478260869566;32.8695652173914;2;0;0;0;1;1;2;0
25180;117;118;5.67;5;9;60;1;0;72;60;5;7;47;56;s;21910;s;11.0482377482751;4;8;82;3;67;4;2;0;0;1;1;4;0
25181;148;131;5.92;12;8;62.4799552993983;0;1;76.6506870067154;62.4799552993983;10.1219512195122;4.04878048780488;50.7649636807611;64;s;23320;s;21.6813730392187;18.7720368160317;8.01361490261426;80.4132768599585;8.78624371397788;56.6224594900797;1;0;0;0;0;1;1;0
25182;102;87;5.4;6;14;42;0;4;64;42;10;12;33;s;s;s;s;22.8671985540407;14.903384402351;23.0292092136545;61;2;43;4;1;0;1;1;1;3;0
25183;76;69;4.04;5;3;31;2;0;39.7954545454545;31;4.88636363636363;3.90909090909091;22;s;s;s;s;20.1468949672796;10.1468949672796;19.640344784282;42;5;36;3;0;0;0;2;1;3;0
25184;280;283;5.42;15;8;115.326442537912;4;2;146.070734775355;115.326442537912;19.8350272499632;10.9092649874797;85.7709418636128;110;s;21230;s;71.8785065695573;59.0272898055392;46.6969764181156;171.476113045709;7.2939926121955;133.875491284404;13;0;0;3;6;4;9;2
25185;68;75;8.55;7;4;30.0655410366815;0;0;50.8155410366815;30.0655410366815;11.5;9.25;23.0409631479259;s;s;s;s;15.8684996473734;5.33597872433665;9.5769230769231;44.3932462200887;0.983614740829641;38.4915577751108;4;2;0;0;1;1;4;0
25186;1049;1029;7.55;57;26;422.345768036563;7;3;453.012289775693;422.345768036563;5.11108695652175;25.5554347826087;328.018969550238;402;s;25140;s;86.1998040090391;63.0066909595604;109.052283982924;647.705803356433;34.0648055376195;516.822108671424;17;1;0;2;8;6;14;1
25187;506;490;12.43;27;21;216.691499457925;7;3;242.16838190361;216.691499457925;8.49229414856176;16.9845882971235;186.966775212204;213;s;25200;s;44.9630149637749;20.0162301574217;44.562133956782;304.853185378324;12.576505211594;249.507825733402;9;2;1;0;4;2;9;0
25188;727;740;3.28;37;18;310.936254464653;9;2;320.936254464653;310.936254464653;3;7;280.338373487261;300;s;27770;s;64.7804788630532;54.7751864886124;74.1925566976747;457.990415931005;12.5948674917338;350.693960784683;10;0;0;0;7;3;10;0
25189;207;206;9.91;10;8;84.5091743119266;2;4;93.5414323764428;84.5091743119266;5.0179211469534;4.01433691756272;70.2660550458716;81;s;24340;s;11.6259652171262;4.92871751070419;17.6226835134389;124.389908256881;8.54587155963303;104.449541284404;3;1;0;0;0;2;3;0
25190;1565;1654;4.72;97;92;727.727420090494;16;14;802.816729446604;727.727420090494;8.0095263313184;67.0797830247916;538.224786634173;706;s;25710;s;364.17672107122;323.885756430508;439.360205942024;918.627000768893;61.0773613231009;714.919315216276;39;0;11;4;20;4;26;10
25191;452;460;3.16;21;21;214.645860353691;2;2;231.449866076152;214.645860353691;1.86711174694008;14.9368939755206;177.154065762893;209;s;22590;s;46.812142820611;39.7088280570526;44.5760666566305;255.812219790746;13.1575082269897;201.180636683788;9;0;0;1;6;2;9;0
25192;164;176;2.31;4;7;71.8765432098769;1;2;82.5432098765436;71.8765432098769;7.46666666666669;3.20000000000001;60.740740740741;64;s;25210;s;11.9046047802569;7.85522206420746;13.2744459828995;108.320987654321;6.0740740740741;92.1234567901239;3;0;0;1;1;1;3;0
25193;1825;1886;21.9;119;98;860.279741294815;15;22;981.570515394134;860.279741294815;20.2151290165532;101.075645082766;615.860058665269;800;s;28300;s;722.104726066805;600.308283489961;688.905569260957;1065.05304697382;79.0483625499181;900.283273218214;49;7;15;6;16;5;36;10
25194;120;114;2.25;12;7;49.2857142857142;1;0;57.4338624338624;49.2857142857142;5.0925925925926;3.05555555555556;40.7142857142857;s;s;s;s;46.1909552861086;46.1909552861086;25.0523987933478;69.6428571428571;5.35714285714285;55.7142857142856;1;0;0;0;0;1;1;0
25195;1503;1448;4.06;83;42;551.018460242541;8;13;589.300002250138;551.018460242541;11.9629818773742;26.3185601302232;375.963114272657;528;s;25540;s;844.700797180059;776.706677752062;820.986650287193;987.197633179143;46.1207736156373;741.496428506329;56;0;16;10;24;6;37;15
25196;1370;1423;5.67;62;76;662.588385431538;9;9;724.922617237467;662.588385431538;7.03773584905657;55.2964959568731;531.774646425682;636;s;25670;s;234.156698237594;186.712943840137;242.622849332412;797.24564121504;66.9401924942284;630.534553466819;19;1;3;1;10;4;14;2
25197;627;623;8.03;47;37;309;2;5;345;309;2;34;228;299;s;22170;s;66.164817147651;50.2150951483801;59.1010228360095;378;19;293;10;0;1;3;4;2;6;1
25198;717;740;5.47;24;284;257.573923828841;7;55;275.959930972807;257.573923828841;4.08577936532588;14.3002277786406;209.459919153967;252;s;26440;s;150.284111486494;138.455987485053;173.70491060741;366.216027297048;17.601877348122;283.999132887327;5;1;0;0;2;2;4;1
25199;336;341;13.88;23;14;143;2;2;177;143;13;21;124;135;s;24710;s;56.7231029458575;26.7576478209191;59.0759966781697;215;11;180;9;4;0;2;2;1;8;0
25200;1314;1444;3.78;57;55;603.67864526359;7;12;645.122625232488;603.67864526359;10.1082877972922;31.3356921716058;454.642832980056;586;s;26340;s;717.896039229817;648.637919533882;694.66535715125;741.635687557918;57.1595119796959;561.503083462233;70;0;9;2;50;9;44;19
25201;819;694;6.39;80;25;353.0654684228;23;4;410.935430000461;353.0654684228;9.07764103178992;48.7923205458708;235.32462890506;347;s;29800;s;93.2617308491355;64.5833227734142;65.9562805511588;503.997000148739;30.8690305913104;413.052384402303;16;0;1;5;7;3;13;1
25202;291;267;12.94;24;8;121;5;3;142;121;4;17;94;118;s;26550;s;31.9662183022394;12.944184626283;27.0668406182811;191;9;154;9;5;1;2;0;1;8;0
25203;173;174;9.4;15;8;75;1;1;88;75;1;12;62;72;s;25350;s;30.9277519386689;10.006135972826;24.017316017316;103;5;91;9;4;1;1;2;1;8;0
25204;3309;2968;8.94;208;623;1323;34;91;1421;1323;32;66;964;1264;73,0;30830;s;1421.03234532255;1202.10104466748;1283.12200613151;1960;119;1570;104;2;6;8;75;13;71;25
25207;621;650;3.22;27;28;279.133004469566;5;1;301.396162364303;279.133004469566;1.23684210526316;21.0263157894737;246.701543092922;277;s;26980;s;50.3485402341627;29.8262611325167;44.6125466621772;380.340782181074;15.6238968370651;297.487642778362;7;0;0;1;4;2;6;1
25208;198;177;8.51;20;8;82;3;0;95;82;8;5;74;77;s;26050;s;35.4620475633219;25.4379320906639;30.0083484677392;109;2;87;6;2;0;1;1;2;5;0
25209;115;128;5.49;11;3;47;2;0;64;47;14;3;38;43;s;22400;s;14.9945868770217;7.99458687702168;14.0417195846042;69;3;52;4;2;0;1;0;1;3;0
25210;163;158;1.7;3;4;62.7701863354039;1;0;69.8701863354039;62.7701863354039;3.04285714285713;4.05714285714284;59.7329192546585;60;s;26460;s;8.0993788819876;2.0248447204969;8.15483870967744;99.2173913043481;3.03726708074535;72.8944099378884;2;0;0;0;1;1;2;0
25211;87;89;5.23;3;5;34;0;0;46;34;9;3;33;s;s;s;s;8.95011568359207;3.95011568359207;10.0394518670791;42;0;37;4;2;1;0;0;1;4;0
25212;2620;2542;3.22;184;71;1142.88657970051;38;24;1214.73876166178;1142.88657970051;18.4485332062715;53.4036487549964;773.945530981334;1104;64,0;26150;s;2428.65341673437;2225.4962771703;2319.07050476779;1591.70157829679;86.5351809393081;1273.61726703717;290;1;12;29;227;21;199;70
25213;766;714;9.51;49;17;291.086936616261;12;1;312.673500674147;291.086936616261;5.3966410144717;16.1899230434151;255.182772492598;277;s;32900;s;116.733036070325;91.4496104476136;89.9518983922491;468.382289403583;16.4948146983238;402.535036398687;18;5;4;3;3;3;15;2
25214;497;506;11.02;35;23;215.435808345725;7;5;234.159395789672;215.435808345725;3.12059790732435;15.6029895366218;193.12077119561;216;s;24750;s;65.0052679549518;51.0266808889348;70.5452144762686;283.711656685238;13.1193578004205;217.153387542783;10;1;0;0;6;3;7;1
25215;97;93;2.16;3;3;36.4950495049505;1;2;37.1617161716171;36.4950495049505;0;0.666666666666667;34.5742574257426;36;s;19670;s;3.88118811881188;1.96039603960396;10.0617955323442;61.4653465346534;3.84158415841584;52.8217821782178;4;1;1;0;0;2;3;0
25216;266;270;7.43;14;11;125.049553076727;1;0;139.178300872141;125.049553076727;4.03678508440412;10.0919627110103;110.75711162813;123;s;23730;s;22.0061593764699;12.3443281390117;15.2546741190995;149.979361938766;4.01447814841478;110.585755731275;3;2;0;0;0;1;3;0
25217;620;591;5.15;50;29;275.9410746392;9;4;300.463571588063;275.9410746392;5.65903775742985;18.8634591914328;183.677562502876;255;s;23010;s;84.6917582174094;61.0892133493534;90.0523315162183;362.081750196425;23.3676335936457;290.995364183241;16;0;3;2;9;2;15;0
25218;167;148;5.75;10;4;67.8121212121211;2;0;73.8921212121211;67.8121212121211;4.05333333333332;2.02666666666666;44.5333333333332;62;s;24650;s;18.1818181818182;4.02424242424242;26.1362036846667;109.309090909091;10.1212121212121;93.1151515151513;7;3;1;2;0;1;5;0
25219;643;631;13.25;31;28;242.486447736693;5;10;268.875239524736;242.486447736693;11.1644888334027;15.2243029546401;187.46184478886;231;s;27100;s;106.609384094447;76.4441046158866;104.260860578145;389.612371324921;14.1457130917731;315.970676384852;15;2;3;6;0;4;12;2
25220;599;594;13.95;22;23;255.439070596008;4;7;280.712020052535;255.439070596008;3.15911868206584;22.1138307744609;186.082109206319;246;s;23780;s;72.5687722539023;43.0946723105956;71.3938661751533;360.45369861243;20.5532013208475;306.541958675962;14;1;1;2;5;5;11;0
25221;65;66;3.72;5;2;20.3574047202898;1;1;29.3574047202898;20.3574047202898;3;6;17.3037940122463;s;s;s;s;17.8883829108603;5.82522787058323;10.2412246624451;37.6059313844872;1.01787023601449;31.5318703772296;5;2;0;2;0;1;5;0
25222;1648;1532;40.91;103;81;646.785702245727;17;15;713.964814651969;646.785702245727;20.9934726269508;46.1856397792918;441.09775066907;609;s;24050;s;887.567228793211;777.06666844574;579.660304675313;1047.67173528862;54.9820574906229;794.703040774299;74;9;13;14;30;8;49;16
25223;345;349;35.28;10;27;174.450004487259;1;7;257.039962646255;174.450004487259;51.9623430962343;30.6276150627615;144.144757511747;152;s;20810;s;26.1382276429496;7.10162394844007;48.9776433262373;164.589273368099;11.3853251489391;132.365791031102;9;2;0;0;5;2;7;0
25224;824;822;6.56;53;46;367;5;4;393;367;5;21;335;359;s;26700;s;35.5644918053624;27.5644918053624;30.6849379542305;449;26;381;7;1;1;0;3;2;5;0
25225;184;193;5.52;14;7;77.6888888888887;1;2;92.3555555555554;77.6888888888887;4.1904761904762;10.4761904761905;68.4888888888887;75;s;22960;s;25.17820409231;16.0486190856165;27.3819152884193;111.422222222222;6.13333333333332;97.1111111111109;5;1;1;1;1;1;5;0
25226;204;213;2.92;10;8;93;3;1;96;93;2;1;82;91;s;23980;s;19.0667893642994;8.06678936429938;23.9472538006019;129;8;105;6;2;0;1;2;1;6;0
25227;290;262;6;12;7;101.551089498704;7;2;112.347206003558;101.551089498704;2.69902912621359;8.09708737864078;82.8097501659494;97;s;26730;s;25.0924729239907;9.02420436556791;21.0444235965234;193.715129928315;5.77141776133821;157.218490700608;6;3;0;1;1;1;5;1
25228;3711;3729;9.87;247;231;1631.35979253423;33;29;1758.96668556532;1631.35979253423;13.1657905508262;114.441102480258;1018.44436024848;1583;54,0;22770;14,0;4685.07837520425;4494.62218448735;4697.08862478469;2196.61105428455;198.46339782927;1673.53347601555;169;0;42;17;92;18;105;57
25229;390;356;13.02;30;20;160.392077711727;5;2;185.553631395205;160.392077711727;7.80875803970023;17.3527956437783;131.387003932237;157;s;24230;s;84.3779969489646;52.5640030930795;77.5126649052738;221.861332419317;3.03895448801922;187.302353861211;13;3;2;1;3;4;10;2
25230;3273;3230;3.45;181;219;1463.40066741439;23;21;1593.67710526226;1463.40066741439;12.1187384044528;118.157699443414;1141.15136165552;1408;54,0;22480;13,0;1297.99566250545;1177.61230062184;1412.6144924393;1824.29722335226;142.160450280342;1329.22338437862;121;0;11;14;91;5;76;36
25231;123;114;6.01;8;6;50.6470588235293;0;1;58.7760910815938;50.6470588235293;2.03225806451612;6.09677419354836;46.5126050420168;48;s;27580;s;24.3448650197721;8.92408939006369;20.6841158841159;76.4873949579831;0;63.0504201680671;11;4;0;4;2;1;9;0
25232;100;110;1.97;7;4;42;0;0;47.1020408163266;42;1.02040816326531;4.08163265306124;39;44;s;23170;s;17.405789322956;14.405789322956;33.0049566128458;55;4;41;2;0;1;0;0;1;1;1
25233;294;282;10.78;26;7;119.129862644039;3;3;139.418614281696;119.129862644039;5.53329590117912;14.7554557364776;93.848164978207;117;s;25670;s;20.6822781378828;5.88781048668743;20.7527051950154;193.30727612591;6.94086961959446;150.246249880765;5;2;0;1;1;1;4;0
25234;168;170;2.47;6;4;65.28;3;1;71.1261538461538;65.28;2.92307692307692;2.92307692307692;49.92;67;s;32370;s;15.3704780100723;6.72;10.8896603251682;107.52;3.84;88.32;2;1;0;0;0;1;1;0
25235;326;318;4.17;24;9;131;2;2;138;131;4;3;107;127;s;25040;s;16.9567169003484;7;22.995435972746;202;3;175;5;1;0;1;2;1;4;0
25236;314;259;8.19;28;8;118.011719340217;0;2;135.011719340217;118.011719340217;2;15;94.0721614278692;110;s;22400;s;73.2088787514532;49.4568075089102;49.8543205727336;175.813497056966;11.1448184685097;146.883890794163;17;5;3;5;2;2;11;2
25237;2147;2199;3.46;132;119;1031.47052815017;14;24;1134.76712615917;1031.47052815017;8.82876906059858;94.4678289484048;667.764433107517;979;53,0;22280;12,0;471.859471210428;411.806545497163;412.007855432453;1370.5460101944;141.560908127965;1088.79344038024;45;0;9;4;23;9;27;9
25238;159;159;6.16;11;4;69.8789808917194;2;1;89.3012031139416;69.8789808917194;12.2666666666666;7.15555555555554;51.6496815286622;73;s;29940;s;5.0636942675159;1.01273885350318;9.93666666666667;99.2484076433116;5.0636942675159;81.0191082802544;2;1;0;0;0;1;2;0
25239;189;180;3.76;12;10;71;1;2;76;71;3;2;63;69;s;23720;s;35.6681323205432;30.6415093334962;49.3169522151056;112;5;85;3;1;0;1;0;1;1;1
25240;3062;3075;25.39;193;117;1347;28;23;1523;1347;39;137;982;1313;73,0;33200;s;987.615392853249;813.138009965213;944.695042693761;1937;129;1610;101;11;18;9;52;11;63;31
